Local Timestamp Pacific Time (Interval Beginning),Local Timestamp Pacific Time (Interval Ending),Local Date,Hour Number,NP-15 LMP,SP-15 LMP,ZP-26 LMP
2023-01-12 15:45:00,2023-01-12 16:00:00,2023-01-12,16,170.0,170.0,170.0
2023-01-12 16:45:00,2023-01-12 17:00:00,2023-01-12,17,176.7312,176.7312,176.7312
2023-01-12 17:45:00,2023-01-12 18:00:00,2023-01-12,18,182.59903,180.12994,179.35123
2023-01-12 18:45:00,2023-01-12 19:00:00,2023-01-12,19,177.9988,177.9988,177.9988
2023-01-12 19:45:00,2023-01-12 20:00:00,2023-01-12,20,171.8912,171.8912,171.8912
2023-01-12 20:45:00,2023-01-12 21:00:00,2023-01-12,21,151.81076,167.90942,151.81157
2023-01-12 21:45:00,2023-01-12 22:00:00,2023-01-12,22,128.28745,154.91948,128.32237
2023-01-12 22:45:00,2023-01-12 23:00:00,2023-01-12,23,132.6288,132.6288,132.6288
2023-01-12 23:45:00,2023-01-13 00:00:00,2023-01-12,24,117.30205,117.30205,117.30205
2023-01-13 00:45:00,2023-01-13 01:00:00,2023-01-13,1,132.51588,132.51588,132.51588
2023-01-13 01:45:00,2023-01-13 02:00:00,2023-01-13,2,143.71996,141.07562,140.26762
2023-01-13 02:45:00,2023-01-13 03:00:00,2023-01-13,3,144.011,139.97618,139.63994
2023-01-13 03:45:00,2023-01-13 04:00:00,2023-01-13,4,164.7607,159.09366,158.89365
2023-01-13 04:45:00,2023-01-13 05:00:00,2023-01-13,5,187.38985,182.1083,181.21214
2023-01-13 05:45:00,2023-01-13 06:00:00,2023-01-13,6,199.12134,197.29436,194.72835
2023-01-13 06:45:00,2023-01-13 07:00:00,2023-01-13,7,191.40039,190.76358,189.29095
2023-01-13 07:45:00,2023-01-13 08:00:00,2023-01-13,8,168.7588,168.7588,168.7588
2023-01-13 08:45:00,2023-01-13 09:00:00,2023-01-13,9,144.2212,144.2212,144.2212
2023-01-13 09:45:00,2023-01-13 10:00:00,2023-01-13,10,128.81233,129.61526,129.61526
2023-01-13 10:45:00,2023-01-13 11:00:00,2023-01-13,11,111.40545,113.87479,113.87479
2023-01-13 11:45:00,2023-01-13 12:00:00,2023-01-13,12,130.05447,118.33474,120.69923
2023-01-13 12:45:00,2023-01-13 13:00:00,2023-01-13,13,139.00668,126.83827,129.32478
2023-01-13 13:45:00,2023-01-13 14:00:00,2023-01-13,14,101.4488,101.4488,101.4488
2023-01-13 14:45:00,2023-01-13 15:00:00,2023-01-13,15,128.6888,128.6888,128.6888
2023-01-13 15:45:00,2023-01-13 16:00:00,2023-01-13,16,185.0,185.0,185.0
2023-01-13 16:45:00,2023-01-13 17:00:00,2023-01-13,17,214.49,214.49,214.49
2023-01-13 17:45:00,2023-01-13 18:00:00,2023-01-13,18,200.94131,194.21082,194.43861
2023-01-13 18:45:00,2023-01-13 19:00:00,2023-01-13,19,180.23166,176.61247,176.12743
2023-01-13 19:45:00,2023-01-13 20:00:00,2023-01-13,20,168.524,167.93669,167.09634
2023-01-13 20:45:00,2023-01-13 21:00:00,2023-01-13,21,154.54626,155.86938,153.43292
2023-01-13 21:45:00,2023-01-13 22:00:00,2023-01-13,22,154.27867,156.50827,153.68088
2023-01-13 22:45:00,2023-01-13 23:00:00,2023-01-13,23,163.25716,163.25716,163.25716
2023-01-13 23:45:00,2023-01-14 00:00:00,2023-01-13,24,138.98885,138.48636,136.53383
2023-01-14 00:45:00,2023-01-14 01:00:00,2023-01-14,1,119.69085,121.63603,119.40406
2023-01-14 01:45:00,2023-01-14 02:00:00,2023-01-14,2,116.25851,120.33883,117.56961
2023-01-14 02:45:00,2023-01-14 03:00:00,2023-01-14,3,115.57972,119.5216,117.01535
2023-01-14 03:45:00,2023-01-14 04:00:00,2023-01-14,4,112.85803,116.96347,114.46451
2023-01-14 04:45:00,2023-01-14 05:00:00,2023-01-14,5,114.37154,119.41788,116.453
2023-01-14 05:45:00,2023-01-14 06:00:00,2023-01-14,6,114.16944,119.54782,116.471
2023-01-14 06:45:00,2023-01-14 07:00:00,2023-01-14,7,115.55958,120.99753,118.19877
2023-01-14 07:45:00,2023-01-14 08:00:00,2023-01-14,8,110.4092,110.68385,110.31765
2023-01-14 08:45:00,2023-01-14 09:00:00,2023-01-14,9,126.56509,126.95917,126.34178
2023-01-14 09:45:00,2023-01-14 10:00:00,2023-01-14,10,149.58565,148.4577,148.61221
2023-01-14 10:45:00,2023-01-14 11:00:00,2023-01-14,11,160.13144,157.2993,158.27078
2023-01-14 11:45:00,2023-01-14 12:00:00,2023-01-14,12,153.08397,153.62975,155.07495
2023-01-14 12:45:00,2023-01-14 13:00:00,2023-01-14,13,132.00978,132.92076,132.1616
2023-01-14 13:45:00,2023-01-14 14:00:00,2023-01-14,14,141.54553,142.91054,142.03516
2023-01-14 14:45:00,2023-01-14 15:00:00,2023-01-14,15,154.4367,158.27313,156.10187
2023-01-14 15:45:00,2023-01-14 16:00:00,2023-01-14,16,176.22392,184.05695,179.70737
2023-01-14 16:45:00,2023-01-14 17:00:00,2023-01-14,17,119.62945,275.13525,127.27853
2023-01-14 17:45:00,2023-01-14 18:00:00,2023-01-14,18,136.96077,238.31201,144.82796
2023-01-14 18:45:00,2023-01-14 19:00:00,2023-01-14,19,153.79768,161.8871,157.16391
2023-01-14 19:45:00,2023-01-14 20:00:00,2023-01-14,20,127.6894,133.43694,131.99219
2023-01-14 20:45:00,2023-01-14 21:00:00,2023-01-14,21,136.14606,140.26297,137.34084
2023-01-14 21:45:00,2023-01-14 22:00:00,2023-01-14,22,123.38811,127.87328,124.90496
2023-01-14 22:45:00,2023-01-14 23:00:00,2023-01-14,23,116.77447,120.93881,117.39232
2023-01-14 23:45:00,2023-01-15 00:00:00,2023-01-14,24,109.76806,112.81621,109.79115
2023-01-15 00:45:00,2023-01-15 01:00:00,2023-01-15,1,118.78349,119.81939,117.64893
2023-01-15 01:45:00,2023-01-15 02:00:00,2023-01-15,2,114.38803,115.12175,112.97978
2023-01-15 02:45:00,2023-01-15 03:00:00,2023-01-15,3,111.50449,111.19463,109.45022
2023-01-15 03:45:00,2023-01-15 04:00:00,2023-01-15,4,119.02311,117.88932,116.93841
2023-01-15 04:45:00,2023-01-15 05:00:00,2023-01-15,5,123.05276,121.30385,120.73766
2023-01-15 05:45:00,2023-01-15 06:00:00,2023-01-15,6,125.31556,123.47024,123.0858
2023-01-15 06:45:00,2023-01-15 07:00:00,2023-01-15,7,128.3919,128.3919,128.3919
2023-01-15 07:45:00,2023-01-15 08:00:00,2023-01-15,8,119.76721,119.76721,119.76721
2023-01-15 08:45:00,2023-01-15 09:00:00,2023-01-15,9,119.71747,119.71747,119.71747
2023-01-15 09:45:00,2023-01-15 10:00:00,2023-01-15,10,129.12054,125.87875,125.35376
2023-01-15 10:45:00,2023-01-15 11:00:00,2023-01-15,11,130.31999,126.24708,126.18096
2023-01-15 11:45:00,2023-01-15 12:00:00,2023-01-15,12,128.05852,123.55591,123.54293
2023-01-15 12:45:00,2023-01-15 13:00:00,2023-01-15,13,122.12145,116.32839,116.94337
2023-01-15 13:45:00,2023-01-15 14:00:00,2023-01-15,14,138.8188,138.8188,138.8188
2023-01-15 14:45:00,2023-01-15 15:00:00,2023-01-15,15,163.22,163.22,163.22
2023-01-15 15:45:00,2023-01-15 16:00:00,2023-01-15,16,195.0336,195.0336,195.0336
2023-01-15 16:45:00,2023-01-15 17:00:00,2023-01-15,17,175.49867,178.37238,174.87236
2023-01-15 17:45:00,2023-01-15 18:00:00,2023-01-15,18,160.81184,163.59264,159.87926
2023-01-15 18:45:00,2023-01-15 19:00:00,2023-01-15,19,147.84279,149.37529,146.79033
2023-01-15 19:45:00,2023-01-15 20:00:00,2023-01-15,20,133.76202,135.0336,132.74213
2023-01-15 20:45:00,2023-01-15 21:00:00,2023-01-15,21,127.95352,129.8407,127.41815
2023-01-15 21:45:00,2023-01-15 22:00:00,2023-01-15,22,120.97097,123.57482,120.94557
2023-01-15 22:45:00,2023-01-15 23:00:00,2023-01-15,23,111.70804,115.21917,112.08508
2023-01-15 23:45:00,2023-01-16 00:00:00,2023-01-15,24,111.04291,114.58758,111.52255
2023-01-16 00:45:00,2023-01-16 01:00:00,2023-01-16,1,110.77226,114.31586,111.30846
2023-01-16 01:45:00,2023-01-16 02:00:00,2023-01-16,2,106.26112,108.58443,106.08326
2023-01-16 02:45:00,2023-01-16 03:00:00,2023-01-16,3,110.65261,112.46432,110.22565
2023-01-16 03:45:00,2023-01-16 04:00:00,2023-01-16,4,118.48534,120.62568,118.21316
2023-01-16 04:45:00,2023-01-16 05:00:00,2023-01-16,5,141.13058,143.57709,140.77687
2023-01-16 05:45:00,2023-01-16 06:00:00,2023-01-16,6,163.79099,165.87402,163.1251
2023-01-16 06:45:00,2023-01-16 07:00:00,2023-01-16,7,176.43661,181.74706,177.1074
2023-01-16 07:45:00,2023-01-16 08:00:00,2023-01-16,8,156.99492,158.27411,155.58453
2023-01-16 08:45:00,2023-01-16 09:00:00,2023-01-16,9,129.37346,130.0765,126.83169
2023-01-16 09:45:00,2023-01-16 10:00:00,2023-01-16,10,116.57905,115.98463,112.69713
2023-01-16 10:45:00,2023-01-16 11:00:00,2023-01-16,11,96.31655,94.57547,92.2076
2023-01-16 11:45:00,2023-01-16 12:00:00,2023-01-16,12,95.2737,92.8421,90.89094
2023-01-16 12:45:00,2023-01-16 13:00:00,2023-01-16,13,96.75987,93.13631,92.01074
2023-01-16 13:45:00,2023-01-16 14:00:00,2023-01-16,14,97.61389,92.3564,92.38599
2023-01-16 14:45:00,2023-01-16 15:00:00,2023-01-16,15,125.97396,120.34806,119.91234
2023-01-16 15:45:00,2023-01-16 16:00:00,2023-01-16,16,181.70726,180.04456,178.533
2023-01-16 16:45:00,2023-01-16 17:00:00,2023-01-16,17,259.02087,265.63275,260.23306
2023-01-16 17:45:00,2023-01-16 18:00:00,2023-01-16,18,262.35687,269.87845,263.3111
2023-01-16 18:45:00,2023-01-16 19:00:00,2023-01-16,19,191.97607,196.81631,192.20071
2023-01-16 19:45:00,2023-01-16 20:00:00,2023-01-16,20,162.47105,167.5753,163.16315
2023-01-16 20:45:00,2023-01-16 21:00:00,2023-01-16,21,153.29349,159.48485,154.60384
2023-01-16 21:45:00,2023-01-16 22:00:00,2023-01-16,22,127.89619,131.06862,128.34167
2023-01-16 22:45:00,2023-01-16 23:00:00,2023-01-16,23,124.79961,127.02537,124.00095
2023-01-16 23:45:00,2023-01-17 00:00:00,2023-01-16,24,119.65886,121.83926,118.90699
2023-01-17 00:45:00,2023-01-17 01:00:00,2023-01-17,1,116.69679,117.79208,115.0782
2023-01-17 01:45:00,2023-01-17 02:00:00,2023-01-17,2,112.64455,112.66791,110.16859
2023-01-17 02:45:00,2023-01-17 03:00:00,2023-01-17,3,114.95712,114.45777,112.24637
2023-01-17 03:45:00,2023-01-17 04:00:00,2023-01-17,4,132.52625,131.67741,129.5143
2023-01-17 04:45:00,2023-01-17 05:00:00,2023-01-17,5,159.31297,158.85048,155.82774
2023-01-17 05:45:00,2023-01-17 06:00:00,2023-01-17,6,168.40971,172.67505,168.33862
2023-01-17 06:45:00,2023-01-17 07:00:00,2023-01-17,7,228.4224,228.4224,228.4224
2023-01-17 08:45:00,2023-01-17 09:00:00,2023-01-17,9,106.8764,106.8764,106.8764
2023-01-17 09:45:00,2023-01-17 10:00:00,2023-01-17,10,114.61452,105.44904,107.13742
2023-01-17 10:45:00,2023-01-17 11:00:00,2023-01-17,11,107.6643,79.00009,73.66721
2023-01-17 11:45:00,2023-01-17 12:00:00,2023-01-17,12,113.43173,66.57096,57.95289
2023-01-17 12:45:00,2023-01-17 13:00:00,2023-01-17,13,118.61443,41.04859,27.10417
2023-01-17 13:45:00,2023-01-17 14:00:00,2023-01-17,14,119.84544,45.44589,31.76321
2023-01-17 14:45:00,2023-01-17 15:00:00,2023-01-17,15,134.21944,65.61198,52.99452
2023-01-17 15:45:00,2023-01-17 16:00:00,2023-01-17,16,180.63,180.63,180.63
2023-01-17 16:45:00,2023-01-17 17:00:00,2023-01-17,17,216.40413,291.5696,207.15869
2023-01-17 17:45:00,2023-01-17 18:00:00,2023-01-17,18,174.6142,263.01447,162.6939
2023-01-17 18:45:00,2023-01-17 19:00:00,2023-01-17,19,166.58455,179.06982,164.02197
2023-01-17 19:45:00,2023-01-17 20:00:00,2023-01-17,20,154.75594,199.02948,148.82977
2023-01-17 20:45:00,2023-01-17 21:00:00,2023-01-17,21,163.62666,171.04729,161.9788
2023-01-17 21:45:00,2023-01-17 22:00:00,2023-01-17,22,160.32556,175.70757,158.43356
2023-01-17 22:45:00,2023-01-17 23:00:00,2023-01-17,23,164.93816,166.19473,163.09633
2023-01-17 23:45:00,2023-01-18 00:00:00,2023-01-17,24,148.84056,149.3198,146.89272
2023-01-18 00:45:00,2023-01-18 01:00:00,2023-01-18,1,162.88618,161.6621,160.5554
2023-01-18 01:45:00,2023-01-18 02:00:00,2023-01-18,2,166.26198,164.46907,163.54701
2023-01-18 02:45:00,2023-01-18 03:00:00,2023-01-18,3,184.73335,182.62895,181.6431
2023-01-18 03:45:00,2023-01-18 04:00:00,2023-01-18,4,166.18909,167.03294,165.06969
2023-01-18 04:45:00,2023-01-18 05:00:00,2023-01-18,5,169.53168,172.05963,169.1958
2023-01-18 05:45:00,2023-01-18 06:00:00,2023-01-18,6,183.71135,246.55605,175.56091
2023-01-18 06:45:00,2023-01-18 07:00:00,2023-01-18,7,199.42314,253.47708,194.71565
2023-01-18 07:45:00,2023-01-18 08:00:00,2023-01-18,8,170.80946,168.75919,167.78706
2023-01-18 08:45:00,2023-01-18 09:00:00,2023-01-18,9,145.39478,130.95848,131.11607
2023-01-18 09:45:00,2023-01-18 10:00:00,2023-01-18,10,146.4555,97.34799,88.88572
2023-01-18 10:45:00,2023-01-18 11:00:00,2023-01-18,11,140.38664,96.15593,89.11073
2023-01-18 11:45:00,2023-01-18 12:00:00,2023-01-18,12,151.20314,44.45507,25.5423
2023-01-18 12:45:00,2023-01-18 13:00:00,2023-01-18,13,142.42285,35.60959,17.89435
2023-01-18 13:45:00,2023-01-18 14:00:00,2023-01-18,14,152.26122,14.10649,-7.84657
2023-01-18 14:45:00,2023-01-18 15:00:00,2023-01-18,15,181.15376,34.92299,10.16902
2023-01-18 15:45:00,2023-01-18 16:00:00,2023-01-18,16,201.60179,148.13147,135.17294
2023-01-18 16:45:00,2023-01-18 17:00:00,2023-01-18,17,219.92763,262.46213,209.80304
2023-01-18 17:45:00,2023-01-18 18:00:00,2023-01-18,18,194.22021,244.19064,183.82887
2023-01-18 18:45:00,2023-01-18 19:00:00,2023-01-18,19,160.88322,220.97597,150.42894
2023-01-18 19:45:00,2023-01-18 20:00:00,2023-01-18,20,142.01447,218.99384,132.31615
2023-01-18 20:45:00,2023-01-18 21:00:00,2023-01-18,21,123.52934,229.73766,110.29184
2023-01-18 21:45:00,2023-01-18 22:00:00,2023-01-18,22,117.29456,220.80907,109.67338
2023-01-18 22:45:00,2023-01-18 23:00:00,2023-01-18,23,134.6914,174.0171,129.97261
2023-01-18 23:45:00,2023-01-19 00:00:00,2023-01-18,24,125.05956,168.1748,117.64631
2023-01-19 00:45:00,2023-01-19 01:00:00,2023-01-19,1,135.64056,175.8527,128.83292
2023-01-19 01:45:00,2023-01-19 02:00:00,2023-01-19,2,135.01312,163.06812,130.30005
2023-01-19 02:45:00,2023-01-19 03:00:00,2023-01-19,3,138.15648,163.15048,134.24069
2023-01-19 03:45:00,2023-01-19 04:00:00,2023-01-19,4,137.98126,162.84598,134.28851
2023-01-19 04:45:00,2023-01-19 05:00:00,2023-01-19,5,153.531,188.92607,147.25253
2023-01-19 05:45:00,2023-01-19 06:00:00,2023-01-19,6,168.4202,246.09918,155.82922
2023-01-19 06:45:00,2023-01-19 07:00:00,2023-01-19,7,171.1395,271.5604,157.39903
2023-01-19 07:45:00,2023-01-19 08:00:00,2023-01-19,8,160.30763,158.39545,157.0985
2023-01-19 08:45:00,2023-01-19 09:00:00,2023-01-19,9,130.02647,121.60938,123.46821
2023-01-19 09:45:00,2023-01-19 10:00:00,2023-01-19,10,132.53069,71.40206,62.49115
2023-01-19 10:45:00,2023-01-19 11:00:00,2023-01-19,11,130.7213,60.46002,50.23071
2023-01-19 11:45:00,2023-01-19 12:00:00,2023-01-19,12,131.79054,64.41158,54.87694
2023-01-19 12:45:00,2023-01-19 13:00:00,2023-01-19,13,134.59235,54.94527,43.51636
2023-01-19 13:45:00,2023-01-19 14:00:00,2023-01-19,14,122.61681,76.59522,69.54845
2023-01-19 14:45:00,2023-01-19 15:00:00,2023-01-19,15,124.93833,119.85,119.44191
2023-01-19 15:45:00,2023-01-19 16:00:00,2023-01-19,16,172.0,172.0,172.0
2023-01-19 16:45:00,2023-01-19 17:00:00,2023-01-19,17,194.92342,230.55547,190.546
2023-01-19 17:45:00,2023-01-19 18:00:00,2023-01-19,18,191.2,189.96,188.32
2023-01-19 18:45:00,2023-01-19 19:00:00,2023-01-19,19,198.22168,197.37263,195.5503
2023-01-19 19:45:00,2023-01-19 20:00:00,2023-01-19,20,182.26683,183.64445,180.75528
2023-01-19 20:45:00,2023-01-19 21:00:00,2023-01-19,21,150.29465,190.37827,144.43823
2023-01-19 21:45:00,2023-01-19 22:00:00,2023-01-19,22,157.59862,186.4967,154.21281
2023-01-19 22:45:00,2023-01-19 23:00:00,2023-01-19,23,163.00223,171.06248,161.57298
2023-01-19 23:45:00,2023-01-20 00:00:00,2023-01-19,24,160.29071,161.75867,159.02293
2023-01-20 00:45:00,2023-01-20 01:00:00,2023-01-20,1,145.60323,145.98024,144.5325
2023-01-20 01:45:00,2023-01-20 02:00:00,2023-01-20,2,144.19609,143.57173,142.70953
2023-01-20 02:45:00,2023-01-20 03:00:00,2023-01-20,3,150.54694,151.40543,150.00063
2023-01-20 03:45:00,2023-01-20 04:00:00,2023-01-20,4,153.24274,154.85162,152.97192
2023-01-20 04:45:00,2023-01-20 05:00:00,2023-01-20,5,169.2559,172.0839,169.23822
2023-01-20 05:45:00,2023-01-20 06:00:00,2023-01-20,6,147.44212,222.87262,137.03261
2023-01-20 06:45:00,2023-01-20 07:00:00,2023-01-20,7,200.36737,215.66061,199.38242
2023-01-20 07:45:00,2023-01-20 08:00:00,2023-01-20,8,153.35374,149.1197,148.96231
2023-01-20 08:45:00,2023-01-20 09:00:00,2023-01-20,9,106.09094,100.33681,100.19699
2023-01-20 09:45:00,2023-01-20 10:00:00,2023-01-20,10,123.78932,85.39337,77.80613
2023-01-20 10:45:00,2023-01-20 11:00:00,2023-01-20,11,130.64265,53.65721,38.98232
2023-01-20 11:45:00,2023-01-20 12:00:00,2023-01-20,12,135.10345,36.18557,17.66296
2023-01-20 12:45:00,2023-01-20 13:00:00,2023-01-20,13,111.21804,13.4925,-3.87542
2023-01-20 13:45:00,2023-01-20 14:00:00,2023-01-20,14,90.75507,15.73924,3.59682
2023-01-20 14:45:00,2023-01-20 15:00:00,2023-01-20,15,111.77175,28.1489,12.81722
2023-01-20 15:45:00,2023-01-20 16:00:00,2023-01-20,16,130.83678,129.58553,127.32784
2023-01-20 16:45:00,2023-01-20 17:00:00,2023-01-20,17,189.2983,193.26035,189.6785
2023-01-20 17:45:00,2023-01-20 18:00:00,2023-01-20,18,178.97652,181.97115,179.16605
2023-01-20 18:45:00,2023-01-20 19:00:00,2023-01-20,19,180.81015,182.981,180.5245
2023-01-20 19:45:00,2023-01-20 20:00:00,2023-01-20,20,163.73982,167.60007,164.32838
2023-01-20 20:45:00,2023-01-20 21:00:00,2023-01-20,21,160.5393,164.3173,160.9798
2023-01-20 21:45:00,2023-01-20 22:00:00,2023-01-20,22,161.83606,163.44174,161.58253
2023-01-20 22:45:00,2023-01-20 23:00:00,2023-01-20,23,170.71129,170.21622,168.94318
2023-01-20 23:45:00,2023-01-21 00:00:00,2023-01-20,24,146.50938,146.88953,145.73389
2023-01-21 00:45:00,2023-01-21 01:00:00,2023-01-21,1,144.84982,143.3337,143.25937
2023-01-21 01:45:00,2023-01-21 02:00:00,2023-01-21,2,141.45332,139.78508,139.79958
2023-01-21 02:45:00,2023-01-21 03:00:00,2023-01-21,3,138.5836,137.10507,137.06242
2023-01-21 03:45:00,2023-01-21 04:00:00,2023-01-21,4,131.8995,131.50558,130.9758
2023-01-21 04:45:00,2023-01-21 05:00:00,2023-01-21,5,138.91248,138.15556,137.49864
2023-01-21 05:45:00,2023-01-21 06:00:00,2023-01-21,6,140.03043,141.89323,140.11775
2023-01-21 06:45:00,2023-01-21 07:00:00,2023-01-21,7,149.9988,149.9988,149.9988
2023-01-21 07:45:00,2023-01-21 08:00:00,2023-01-21,8,107.75669,102.97233,104.33152
2023-01-21 08:45:00,2023-01-21 09:00:00,2023-01-21,9,123.42611,33.41445,20.68155
2023-01-21 09:45:00,2023-01-21 10:00:00,2023-01-21,10,109.74643,25.62297,12.48208
2023-01-21 10:45:00,2023-01-21 11:00:00,2023-01-21,11,109.38255,13.83236,-1.38906
2023-01-21 11:45:00,2023-01-21 12:00:00,2023-01-21,12,101.57403,4.39352,-12.9143
2023-01-21 12:45:00,2023-01-21 13:00:00,2023-01-21,13,79.41453,2.04224,-10.92107
2023-01-21 13:45:00,2023-01-21 14:00:00,2023-01-21,14,72.81445,-3.14193,-16.23132
2023-01-21 14:45:00,2023-01-21 15:00:00,2023-01-21,15,103.98726,10.62111,-5.99066
2023-01-21 15:45:00,2023-01-21 16:00:00,2023-01-21,16,152.20985,135.6989,134.18849
2023-01-21 16:45:00,2023-01-21 17:00:00,2023-01-21,17,182.37965,182.96742,181.46956
2023-01-21 17:45:00,2023-01-21 18:00:00,2023-01-21,18,181.11,181.11,181.11
2023-01-21 18:45:00,2023-01-21 19:00:00,2023-01-21,19,147.19238,149.68349,147.98149
2023-01-21 19:45:00,2023-01-21 20:00:00,2023-01-21,20,128.98743,130.94505,129.31145
2023-01-21 20:45:00,2023-01-21 21:00:00,2023-01-21,21,102.04251,104.23594,102.79148
2023-01-21 21:45:00,2023-01-21 22:00:00,2023-01-21,22,108.38066,111.05238,109.40387
2023-01-21 22:45:00,2023-01-21 23:00:00,2023-01-21,23,108.98539,110.74909,109.32675
2023-01-21 23:45:00,2023-01-22 00:00:00,2023-01-21,24,105.90361,107.87195,106.76614
2023-01-22 00:45:00,2023-01-22 01:00:00,2023-01-22,1,117.73536,120.59553,118.69697
2023-01-22 01:45:00,2023-01-22 02:00:00,2023-01-22,2,114.26887,118.05539,115.83156
2023-01-22 02:45:00,2023-01-22 03:00:00,2023-01-22,3,121.88,121.88,121.88
2023-01-22 03:45:00,2023-01-22 04:00:00,2023-01-22,4,119.04786,120.9318,119.38251
2023-01-22 04:45:00,2023-01-22 05:00:00,2023-01-22,5,119.24114,121.40576,119.62679
2023-01-22 05:45:00,2023-01-22 06:00:00,2023-01-22,6,118.97521,122.33701,119.93751
2023-01-22 06:45:00,2023-01-22 07:00:00,2023-01-22,7,138.8336,138.8336,138.8336
2023-01-22 07:45:00,2023-01-22 08:00:00,2023-01-22,8,103.73738,103.73738,103.73738
2023-01-22 08:45:00,2023-01-22 09:00:00,2023-01-22,9,108.49,79.56511,75.70846
2023-01-22 09:45:00,2023-01-22 10:00:00,2023-01-22,10,104.22219,77.89885,74.3809
2023-01-22 10:45:00,2023-01-22 11:00:00,2023-01-22,11,114.02919,30.06982,17.51061
2023-01-22 11:45:00,2023-01-22 12:00:00,2023-01-22,12,113.36144,27.72234,16.32479
2023-01-22 12:45:00,2023-01-22 13:00:00,2023-01-22,13,99.39036,23.19974,4.75762
2023-01-22 13:45:00,2023-01-22 14:00:00,2023-01-22,14,107.67212,20.36229,8.72098
2023-01-22 14:45:00,2023-01-22 15:00:00,2023-01-22,15,128.85687,21.24905,7.17692
2023-01-22 15:45:00,2023-01-22 16:00:00,2023-01-22,16,152.05106,147.04228,145.11581
2023-01-22 16:45:00,2023-01-22 17:00:00,2023-01-22,17,520.7338,516.69415,508.3995
2023-01-22 17:45:00,2023-01-22 18:00:00,2023-01-22,18,171.99359,172.29915,169.11774
2023-01-22 18:45:00,2023-01-22 19:00:00,2023-01-22,19,161.88196,161.73018,159.41975
2023-01-22 19:45:00,2023-01-22 20:00:00,2023-01-22,20,157.83293,160.51451,157.36945
2023-01-22 20:45:00,2023-01-22 21:00:00,2023-01-22,21,172.96423,173.21529,170.91986
2023-01-22 21:45:00,2023-01-22 22:00:00,2023-01-22,22,155.88336,155.94794,154.34972
2023-01-22 22:45:00,2023-01-22 23:00:00,2023-01-22,23,151.55614,151.86964,150.41177
2023-01-22 23:45:00,2023-01-23 00:00:00,2023-01-22,24,124.62149,127.68873,125.31325
2023-01-23 00:45:00,2023-01-23 01:00:00,2023-01-23,1,130.05794,131.4345,129.8825
2023-01-23 01:45:00,2023-01-23 02:00:00,2023-01-23,2,135.32587,137.88132,136.06004
2023-01-23 02:45:00,2023-01-23 03:00:00,2023-01-23,3,145.0012,145.0012,145.0012
2023-01-23 03:45:00,2023-01-23 04:00:00,2023-01-23,4,154.06151,157.16817,155.18828
2023-01-23 04:45:00,2023-01-23 05:00:00,2023-01-23,5,169.16412,178.22134,173.34993
2023-01-23 05:45:00,2023-01-23 06:00:00,2023-01-23,6,180.11867,187.79198,180.16393
2023-01-23 06:45:00,2023-01-23 07:00:00,2023-01-23,7,166.04208,244.42186,164.4728
2023-01-23 07:45:00,2023-01-23 08:00:00,2023-01-23,8,150.6796,152.44969,150.6954
2023-01-23 08:45:00,2023-01-23 09:00:00,2023-01-23,9,100.21166,95.62881,94.90574
2023-01-23 09:45:00,2023-01-23 10:00:00,2023-01-23,10,101.67549,88.75103,86.53008
2023-01-23 10:45:00,2023-01-23 11:00:00,2023-01-23,11,120.24264,76.44262,67.58182
2023-01-23 11:45:00,2023-01-23 12:00:00,2023-01-23,12,120.61562,67.95846,58.37152
2023-01-23 12:45:00,2023-01-23 13:00:00,2023-01-23,13,104.87253,54.035,44.11408
2023-01-23 13:45:00,2023-01-23 14:00:00,2023-01-23,14,107.60117,36.61078,23.09454
