Local Timestamp Pacific Time (Interval Ending),SP-15 LMP,Local Date,Hour Number
2023-10-13 03:45:00,48.13693,2023-10-13,4
2023-10-13 04:00:00,46.74944,2023-10-13,4
2023-10-13 04:15:00,46.08115,2023-10-13,5
2023-10-13 04:30:00,48.53637,2023-10-13,5
2023-10-13 04:45:00,50.4723,2023-10-13,5
2023-10-13 05:00:00,54.01739,2023-10-13,5
2023-10-13 05:15:00,45.14514,2023-10-13,6
2023-10-13 05:30:00,46.8224,2023-10-13,6
2023-10-13 05:45:00,57.13367,2023-10-13,6
2023-10-13 06:00:00,60.17761,2023-10-13,6
2023-10-13 06:15:00,49.5336,2023-10-13,7
2023-10-13 06:30:00,59.6327,2023-10-13,7
2023-10-13 06:45:00,61.67069,2023-10-13,7
2023-10-13 07:00:00,64.09798,2023-10-13,7
2023-10-13 07:15:00,69.5442,2023-10-13,8
2023-10-13 07:30:00,63.0633,2023-10-13,8
2023-10-13 07:45:00,54.45215,2023-10-13,8
2023-10-13 08:00:00,40.62488,2023-10-13,8
2023-10-13 08:15:00,41.51354,2023-10-13,9
2023-10-13 08:30:00,32.32882,2023-10-13,9
2023-10-13 08:45:00,27.0055,2023-10-13,9
2023-10-13 09:00:00,18.54453,2023-10-13,9
2023-10-13 09:15:00,27.45102,2023-10-13,10
2023-10-13 09:30:00,15.19871,2023-10-13,10
2023-10-13 09:45:00,14.97855,2023-10-13,10
2023-10-13 10:00:00,18.05731,2023-10-13,10
2023-10-13 10:15:00,20.65832,2023-10-13,11
2023-10-13 10:30:00,21.09887,2023-10-13,11
2023-10-13 10:45:00,16.9547,2023-10-13,11
2023-10-13 11:00:00,22.32773,2023-10-13,11
2023-10-13 11:15:00,27.923,2023-10-13,12
2023-10-13 11:30:00,23.08183,2023-10-13,12
2023-10-13 11:45:00,27.32531,2023-10-13,12
2023-10-13 12:00:00,23.52583,2023-10-13,12
2023-10-13 12:15:00,22.1677,2023-10-13,13
2023-10-13 12:30:00,22.14434,2023-10-13,13
2023-10-13 12:45:00,25.27434,2023-10-13,13
2023-10-13 13:00:00,30.32824,2023-10-13,13
2023-10-13 13:15:00,30.75884,2023-10-13,14
2023-10-13 13:30:00,33.00434,2023-10-13,14
2023-10-13 13:45:00,31.89348,2023-10-13,14
2023-10-13 14:00:00,34.01142,2023-10-13,14
2023-10-13 14:15:00,31.82493,2023-10-13,15
2023-10-13 14:30:00,32.73333,2023-10-13,15
2023-10-13 14:45:00,33.07235,2023-10-13,15
2023-10-13 15:00:00,37.83824,2023-10-13,15
2023-10-13 15:15:00,33.71175,2023-10-13,16
2023-10-13 15:30:00,33.80311,2023-10-13,16
2023-10-13 15:45:00,39.80499,2023-10-13,16
2023-10-13 16:00:00,60.6558,2023-10-13,16
2023-10-13 16:15:00,58.85448,2023-10-13,17
2023-10-13 16:30:00,62.54259,2023-10-13,17
2023-10-13 16:45:00,99.41196,2023-10-13,17
2023-10-13 17:00:00,82.52963,2023-10-13,17
2023-10-13 17:15:00,59.24476,2023-10-13,18
2023-10-13 17:30:00,73.80808,2023-10-13,18
2023-10-13 17:45:00,93.17148,2023-10-13,18
2023-10-13 18:00:00,121.84382,2023-10-13,18
2023-10-13 18:15:00,77.03859,2023-10-13,19
2023-10-13 18:30:00,77.83218,2023-10-13,19
2023-10-13 18:45:00,81.01403,2023-10-13,19
2023-10-13 19:00:00,89.35124,2023-10-13,19
2023-10-13 19:15:00,108.90284,2023-10-13,20
2023-10-13 19:30:00,105.33843,2023-10-13,20
2023-10-13 19:45:00,86.1928,2023-10-13,20
2023-10-13 20:00:00,79.38807,2023-10-13,20
2023-10-13 20:15:00,102.68443,2023-10-13,21
2023-10-13 20:30:00,104.282,2023-10-13,21
2023-10-13 20:45:00,83.20686,2023-10-13,21
2023-10-13 21:00:00,77.16874,2023-10-13,21
2023-10-13 21:15:00,74.01973,2023-10-13,22
2023-10-13 21:30:00,78.49071,2023-10-13,22
2023-10-13 21:45:00,86.47787,2023-10-13,22
2023-10-13 22:00:00,70.59675,2023-10-13,22
2023-10-13 22:15:00,89.68663,2023-10-13,23
2023-10-13 22:30:00,106.42558,2023-10-13,23
2023-10-13 22:45:00,97.45014,2023-10-13,23
2023-10-13 23:00:00,79.3672,2023-10-13,23
2023-10-13 23:15:00,77.56404,2023-10-13,24
2023-10-13 23:30:00,67.93598,2023-10-13,24
2023-10-13 23:45:00,64.12244,2023-10-13,24
2023-10-14 00:00:00,57.71872,2023-10-13,24
2023-10-14 00:15:00,70.72813,2023-10-14,1
2023-10-14 00:30:00,62.96464,2023-10-14,1
2023-10-14 00:45:00,59.01224,2023-10-14,1
2023-10-14 01:00:00,49.9631,2023-10-14,1
2023-10-14 01:15:00,64.23194,2023-10-14,2
2023-10-14 01:30:00,64.58946,2023-10-14,2
2023-10-14 01:45:00,61.64357,2023-10-14,2
2023-10-14 02:00:00,55.6319,2023-10-14,2
2023-10-14 02:15:00,60.23484,2023-10-14,3
2023-10-14 02:30:00,85.51794,2023-10-14,3
2023-10-14 02:45:00,59.24676,2023-10-14,3
2023-10-14 03:00:00,58.43286,2023-10-14,3
2023-10-14 03:15:00,59.62188,2023-10-14,4
2023-10-14 03:30:00,60.5669,2023-10-14,4
2023-10-14 03:45:00,58.90042,2023-10-14,4
2023-10-14 04:00:00,59.12286,2023-10-14,4
2023-10-14 04:15:00,66.01028,2023-10-14,5
2023-10-14 04:30:00,67.57825,2023-10-14,5
2023-10-14 04:45:00,82.82546,2023-10-14,5
2023-10-14 05:00:00,72.32583,2023-10-14,5
2023-10-14 05:15:00,62.74714,2023-10-14,6
2023-10-14 05:30:00,65.27599,2023-10-14,6
2023-10-14 05:45:00,73.36581,2023-10-14,6
2023-10-14 06:00:00,76.90863,2023-10-14,6
2023-10-14 06:15:00,50.23526,2023-10-14,7
2023-10-14 06:30:00,50.14771,2023-10-14,7
2023-10-14 06:45:00,54.16233,2023-10-14,7
2023-10-14 07:00:00,58.24579,2023-10-14,7
2023-10-14 07:15:00,49.39115,2023-10-14,8
2023-10-14 07:30:00,43.18275,2023-10-14,8
2023-10-14 07:45:00,58.35479,2023-10-14,8
2023-10-14 08:00:00,25.68999,2023-10-14,8
2023-10-14 08:15:00,20.27779,2023-10-14,9
2023-10-14 08:30:00,12.17218,2023-10-14,9
2023-10-14 08:45:00,12.28721,2023-10-14,9
2023-10-14 09:00:00,23.02787,2023-10-14,9
2023-10-14 09:15:00,37.76761,2023-10-14,10
2023-10-14 09:30:00,52.46033,2023-10-14,10
2023-10-14 09:45:00,41.818,2023-10-14,10
2023-10-14 10:00:00,27.08646,2023-10-14,10
2023-10-14 10:15:00,25.81052,2023-10-14,11
2023-10-14 10:30:00,5.6481,2023-10-14,11
2023-10-14 10:45:00,-12.70684,2023-10-14,11
2023-10-14 11:00:00,-22.77081,2023-10-14,11
2023-10-14 11:15:00,-16.64314,2023-10-14,12
2023-10-14 11:30:00,-22.69987,2023-10-14,12
2023-10-14 11:45:00,-28.35464,2023-10-14,12
2023-10-14 12:00:00,-30.47039,2023-10-14,12
2023-10-14 12:15:00,-24.61794,2023-10-14,13
2023-10-14 12:30:00,-25.19962,2023-10-14,13
2023-10-14 12:45:00,-28.64466,2023-10-14,13
2023-10-14 13:00:00,-24.04471,2023-10-14,13
2023-10-14 13:15:00,-21.90922,2023-10-14,14
2023-10-14 13:30:00,-17.93214,2023-10-14,14
2023-10-14 13:45:00,-24.89081,2023-10-14,14
2023-10-14 14:00:00,-17.27826,2023-10-14,14
2023-10-14 14:15:00,-15.23772,2023-10-14,15
2023-10-14 14:30:00,-13.6294,2023-10-14,15
2023-10-14 14:45:00,-9.79502,2023-10-14,15
2023-10-14 15:00:00,-13.21924,2023-10-14,15
2023-10-14 15:15:00,-13.47991,2023-10-14,16
2023-10-14 15:30:00,-16.4661,2023-10-14,16
2023-10-14 15:45:00,7.57123,2023-10-14,16
2023-10-14 16:00:00,4.6738,2023-10-14,16
2023-10-14 16:15:00,12.77823,2023-10-14,17
2023-10-14 16:30:00,23.37294,2023-10-14,17
2023-10-14 16:45:00,41.42641,2023-10-14,17
2023-10-14 17:00:00,55.28043,2023-10-14,17
2023-10-14 17:15:00,39.21968,2023-10-14,18
2023-10-14 17:30:00,52.56582,2023-10-14,18
2023-10-14 17:45:00,69.14809,2023-10-14,18
2023-10-14 18:00:00,99.61902,2023-10-14,18
2023-10-14 18:15:00,72.82107,2023-10-14,19
2023-10-14 18:30:00,99.74978,2023-10-14,19
2023-10-14 18:45:00,120.77517,2023-10-14,19
2023-10-14 19:00:00,85.87657,2023-10-14,19
2023-10-14 19:15:00,81.11301,2023-10-14,20
2023-10-14 19:30:00,70.87064,2023-10-14,20
2023-10-14 19:45:00,70.38676,2023-10-14,20
2023-10-14 20:00:00,67.73801,2023-10-14,20
2023-10-14 20:15:00,68.79291,2023-10-14,21
2023-10-14 20:30:00,68.00033,2023-10-14,21
2023-10-14 20:45:00,68.89638,2023-10-14,21
2023-10-14 21:00:00,62.20289,2023-10-14,21
2023-10-14 21:15:00,68.94865,2023-10-14,22
2023-10-14 21:30:00,67.80712,2023-10-14,22
2023-10-14 21:45:00,71.51033,2023-10-14,22
2023-10-14 22:00:00,69.2402,2023-10-14,22
2023-10-14 22:15:00,75.91812,2023-10-14,23
2023-10-14 22:30:00,72.73696,2023-10-14,23
2023-10-14 22:45:00,68.79615,2023-10-14,23
2023-10-14 23:00:00,62.52701,2023-10-14,23
2023-10-14 23:15:00,63.47078,2023-10-14,24
2023-10-14 23:30:00,61.46956,2023-10-14,24
2023-10-14 23:45:00,61.79357,2023-10-14,24
2023-10-15 00:00:00,63.09537,2023-10-14,24
2023-10-15 00:15:00,67.02128,2023-10-15,1
2023-10-15 00:30:00,69.07267,2023-10-15,1
2023-10-15 00:45:00,65.49732,2023-10-15,1
2023-10-15 01:00:00,62.91945,2023-10-15,1
2023-10-15 01:15:00,66.28538,2023-10-15,2
2023-10-15 01:30:00,60.86864,2023-10-15,2
2023-10-15 01:45:00,59.21778,2023-10-15,2
2023-10-15 02:00:00,56.66957,2023-10-15,2
2023-10-15 02:15:00,65.09068,2023-10-15,3
2023-10-15 02:30:00,61.44542,2023-10-15,3
2023-10-15 02:45:00,60.87097,2023-10-15,3
2023-10-15 03:00:00,50.1858,2023-10-15,3
2023-10-15 03:15:00,54.11664,2023-10-15,4
2023-10-15 03:30:00,52.20867,2023-10-15,4
2023-10-15 03:45:00,58.04742,2023-10-15,4
2023-10-15 04:00:00,58.0231,2023-10-15,4
2023-10-15 04:15:00,54.72663,2023-10-15,5
2023-10-15 04:30:00,54.31519,2023-10-15,5
2023-10-15 04:45:00,54.64846,2023-10-15,5
2023-10-15 05:00:00,55.30265,2023-10-15,5
2023-10-15 05:15:00,58.0035,2023-10-15,6
2023-10-15 05:30:00,58.043,2023-10-15,6
2023-10-15 05:45:00,58.57821,2023-10-15,6
2023-10-15 06:00:00,58.51951,2023-10-15,6
2023-10-15 06:15:00,59.7209,2023-10-15,7
2023-10-15 06:30:00,58.83687,2023-10-15,7
2023-10-15 06:45:00,60.12273,2023-10-15,7
2023-10-15 07:00:00,59.19249,2023-10-15,7
2023-10-15 07:15:00,53.48003,2023-10-15,8
2023-10-15 07:30:00,46.21461,2023-10-15,8
2023-10-15 07:45:00,37.76993,2023-10-15,8
2023-10-15 08:00:00,24.07939,2023-10-15,8
2023-10-15 08:15:00,33.2229,2023-10-15,9
2023-10-15 08:30:00,12.8992,2023-10-15,9
2023-10-15 08:45:00,5.08847,2023-10-15,9
2023-10-15 09:00:00,-8.25676,2023-10-15,9
2023-10-15 09:15:00,-16.23074,2023-10-15,10
2023-10-15 09:30:00,-16.23548,2023-10-15,10
2023-10-15 09:45:00,-17.65148,2023-10-15,10
2023-10-15 10:00:00,-26.38681,2023-10-15,10
2023-10-15 10:15:00,-22.22069,2023-10-15,11
2023-10-15 10:30:00,-26.60939,2023-10-15,11
2023-10-15 10:45:00,-26.62119,2023-10-15,11
2023-10-15 11:00:00,-27.1811,2023-10-15,11
2023-10-15 11:15:00,-26.87117,2023-10-15,12
2023-10-15 11:30:00,-26.87443,2023-10-15,12
2023-10-15 11:45:00,-20.04163,2023-10-15,12
2023-10-15 12:00:00,-16.86599,2023-10-15,12
2023-10-15 12:15:00,0.69732,2023-10-15,13
2023-10-15 12:30:00,2.74751,2023-10-15,13
2023-10-15 12:45:00,3.49259,2023-10-15,13
2023-10-15 13:00:00,-22.74207,2023-10-15,13
2023-10-15 13:15:00,-27.33466,2023-10-15,14
2023-10-15 13:30:00,-26.06636,2023-10-15,14
2023-10-15 13:45:00,-11.6743,2023-10-15,14
2023-10-15 14:00:00,2.84666,2023-10-15,14
2023-10-15 14:15:00,-1.74963,2023-10-15,15
2023-10-15 14:30:00,-0.85504,2023-10-15,15
2023-10-15 14:45:00,7.04947,2023-10-15,15
2023-10-15 15:00:00,14.08587,2023-10-15,15
2023-10-15 15:15:00,10.93453,2023-10-15,16
2023-10-15 15:30:00,13.0391,2023-10-15,16
2023-10-15 15:45:00,24.16314,2023-10-15,16
2023-10-15 16:00:00,30.10411,2023-10-15,16
2023-10-15 16:15:00,8.73225,2023-10-15,17
2023-10-15 16:30:00,19.12594,2023-10-15,17
2023-10-15 16:45:00,43.39329,2023-10-15,17
2023-10-15 17:00:00,64.62399,2023-10-15,17
2023-10-15 17:15:00,28.2665,2023-10-15,18
2023-10-15 17:30:00,41.11996,2023-10-15,18
2023-10-15 17:45:00,74.82688,2023-10-15,18
2023-10-15 18:00:00,155.14828,2023-10-15,18
2023-10-15 18:15:00,71.7564,2023-10-15,19
2023-10-15 18:30:00,107.93636,2023-10-15,19
2023-10-15 18:45:00,103.8544,2023-10-15,19
2023-10-15 19:00:00,107.74569,2023-10-15,19
2023-10-15 19:15:00,120.6803,2023-10-15,20
2023-10-15 19:30:00,114.47867,2023-10-15,20
2023-10-15 19:45:00,115.11357,2023-10-15,20
2023-10-15 20:00:00,103.27819,2023-10-15,20
2023-10-15 20:15:00,104.04184,2023-10-15,21
2023-10-15 20:30:00,103.34765,2023-10-15,21
2023-10-15 20:45:00,110.14312,2023-10-15,21
2023-10-15 21:00:00,76.62698,2023-10-15,21
2023-10-15 21:15:00,89.48546,2023-10-15,22
2023-10-15 21:30:00,77.87461,2023-10-15,22
2023-10-15 21:45:00,71.07665,2023-10-15,22
2023-10-15 22:00:00,73.15701,2023-10-15,22
2023-10-15 22:15:00,88.13525,2023-10-15,23
2023-10-15 22:30:00,78.05527,2023-10-15,23
2023-10-15 22:45:00,73.59529,2023-10-15,23
2023-10-15 23:00:00,64.54414,2023-10-15,23
2023-10-15 23:15:00,68.78735,2023-10-15,24
2023-10-15 23:30:00,66.82161,2023-10-15,24
2023-10-15 23:45:00,64.67687,2023-10-15,24
2023-10-16 00:00:00,59.95207,2023-10-15,24
2023-10-16 00:15:00,65.10437,2023-10-16,1
2023-10-16 00:30:00,60.86767,2023-10-16,1
2023-10-16 00:45:00,59.69886,2023-10-16,1
2023-10-16 01:00:00,53.86128,2023-10-16,1
2023-10-16 01:15:00,60.67051,2023-10-16,2
2023-10-16 01:30:00,49.99017,2023-10-16,2
2023-10-16 01:45:00,52.28016,2023-10-16,2
2023-10-16 02:00:00,48.77885,2023-10-16,2
2023-10-16 02:15:00,53.19794,2023-10-16,3
2023-10-16 02:30:00,52.97646,2023-10-16,3
2023-10-16 02:45:00,52.30809,2023-10-16,3
2023-10-16 03:00:00,49.33705,2023-10-16,3
2023-10-16 03:15:00,53.33904,2023-10-16,4
2023-10-16 03:30:00,51.01349,2023-10-16,4
2023-10-16 03:45:00,53.93571,2023-10-16,4
2023-10-16 04:00:00,53.27605,2023-10-16,4
2023-10-16 04:15:00,53.96517,2023-10-16,5
2023-10-16 04:30:00,54.31168,2023-10-16,5
2023-10-16 04:45:00,61.61739,2023-10-16,5
2023-10-16 05:00:00,63.1226,2023-10-16,5
2023-10-16 05:15:00,63.8115,2023-10-16,6
2023-10-16 05:30:00,67.11778,2023-10-16,6
2023-10-16 05:45:00,73.02872,2023-10-16,6
2023-10-16 06:00:00,74.69815,2023-10-16,6
2023-10-16 06:15:00,69.26741,2023-10-16,7
2023-10-16 06:30:00,77.32065,2023-10-16,7
2023-10-16 06:45:00,80.17717,2023-10-16,7
2023-10-16 07:00:00,82.32499,2023-10-16,7
2023-10-16 07:15:00,86.61008,2023-10-16,8
2023-10-16 07:30:00,77.89085,2023-10-16,8
2023-10-16 07:45:00,63.05213,2023-10-16,8
2023-10-16 08:00:00,43.99037,2023-10-16,8
2023-10-16 08:15:00,50.36782,2023-10-16,9
2023-10-16 08:30:00,32.84006,2023-10-16,9
2023-10-16 08:45:00,24.60472,2023-10-16,9
2023-10-16 09:00:00,15.69502,2023-10-16,9
2023-10-16 09:15:00,21.82361,2023-10-16,10
2023-10-16 09:30:00,26.35117,2023-10-16,10
2023-10-16 09:45:00,26.2737,2023-10-16,10
2023-10-16 10:00:00,21.25045,2023-10-16,10
2023-10-16 10:15:00,28.10885,2023-10-16,11
2023-10-16 10:30:00,34.68564,2023-10-16,11
2023-10-16 10:45:00,32.333,2023-10-16,11
2023-10-16 11:00:00,35.01839,2023-10-16,11
2023-10-16 11:15:00,33.74413,2023-10-16,12
2023-10-16 11:30:00,38.47122,2023-10-16,12
2023-10-16 11:45:00,39.83172,2023-10-16,12
2023-10-16 12:00:00,41.02905,2023-10-16,12
2023-10-16 12:15:00,42.13185,2023-10-16,13
2023-10-16 12:30:00,46.476,2023-10-16,13
2023-10-16 12:45:00,46.20118,2023-10-16,13
2023-10-16 13:00:00,48.4349,2023-10-16,13
2023-10-16 13:15:00,45.39661,2023-10-16,14
2023-10-16 13:30:00,56.95426,2023-10-16,14
2023-10-16 13:45:00,63.31445,2023-10-16,14
2023-10-16 14:00:00,58.05461,2023-10-16,14
2023-10-16 14:15:00,50.38309,2023-10-16,15
2023-10-16 14:30:00,51.61827,2023-10-16,15
2023-10-16 14:45:00,62.96779,2023-10-16,15
2023-10-16 15:00:00,66.10264,2023-10-16,15
2023-10-16 15:15:00,50.08705,2023-10-16,16
2023-10-16 15:30:00,57.77073,2023-10-16,16
2023-10-16 15:45:00,77.82072,2023-10-16,16
2023-10-16 16:00:00,82.95956,2023-10-16,16
2023-10-16 16:15:00,49.33785,2023-10-16,17
2023-10-16 16:30:00,70.42821,2023-10-16,17
2023-10-16 16:45:00,105.60479,2023-10-16,17
2023-10-16 17:00:00,116.37969,2023-10-16,17
2023-10-16 17:15:00,87.185,2023-10-16,18
2023-10-16 17:30:00,118.9146,2023-10-16,18
2023-10-16 17:45:00,221.85733,2023-10-16,18
2023-10-16 18:00:00,372.60007,2023-10-16,18
2023-10-16 18:15:00,131.1774,2023-10-16,19
2023-10-16 18:30:00,128.93942,2023-10-16,19
2023-10-16 18:45:00,139.2751,2023-10-16,19
2023-10-16 19:00:00,133.50764,2023-10-16,19
2023-10-16 19:15:00,118.01351,2023-10-16,20
2023-10-16 19:30:00,100.40381,2023-10-16,20
2023-10-16 19:45:00,98.90802,2023-10-16,20
2023-10-16 20:00:00,92.70626,2023-10-16,20
2023-10-16 20:15:00,96.8759,2023-10-16,21
2023-10-16 20:30:00,91.15243,2023-10-16,21
2023-10-16 20:45:00,92.83643,2023-10-16,21
2023-10-16 21:00:00,78.22451,2023-10-16,21
2023-10-16 21:15:00,78.85691,2023-10-16,22
2023-10-16 21:30:00,74.83393,2023-10-16,22
2023-10-16 21:45:00,71.75884,2023-10-16,22
2023-10-16 22:00:00,65.44037,2023-10-16,22
2023-10-16 22:15:00,67.72795,2023-10-16,23
2023-10-16 22:30:00,64.84384,2023-10-16,23
2023-10-16 22:45:00,60.85284,2023-10-16,23
2023-10-16 23:00:00,56.73212,2023-10-16,23
2023-10-16 23:15:00,59.11196,2023-10-16,24
2023-10-16 23:30:00,52.08288,2023-10-16,24
2023-10-16 23:45:00,48.75186,2023-10-16,24
2023-10-17 00:00:00,46.16264,2023-10-16,24
2023-10-17 00:15:00,60.51713,2023-10-17,1
2023-10-17 00:30:00,54.28651,2023-10-17,1
2023-10-17 00:45:00,52.72391,2023-10-17,1
2023-10-17 01:00:00,47.60825,2023-10-17,1
2023-10-17 01:15:00,54.70595,2023-10-17,2
2023-10-17 01:30:00,52.09295,2023-10-17,2
2023-10-17 01:45:00,48.9605,2023-10-17,2
2023-10-17 02:00:00,48.74053,2023-10-17,2
2023-10-17 02:15:00,53.01923,2023-10-17,3
2023-10-17 02:30:00,51.16796,2023-10-17,3
2023-10-17 02:45:00,49.88681,2023-10-17,3
2023-10-17 03:00:00,44.16133,2023-10-17,3
2023-10-17 03:15:00,47.61767,2023-10-17,4
2023-10-17 03:30:00,47.23357,2023-10-17,4
2023-10-17 03:45:00,47.27636,2023-10-17,4
2023-10-17 04:00:00,46.83809,2023-10-17,4
2023-10-17 04:15:00,46.30156,2023-10-17,5
2023-10-17 04:30:00,47.48086,2023-10-17,5
2023-10-17 04:45:00,50.13008,2023-10-17,5
2023-10-17 05:00:00,52.05121,2023-10-17,5
2023-10-17 05:15:00,48.85566,2023-10-17,6
2023-10-17 05:30:00,50.51064,2023-10-17,6
2023-10-17 05:45:00,57.97316,2023-10-17,6
2023-10-17 06:00:00,61.90849,2023-10-17,6
2023-10-17 06:15:00,59.98994,2023-10-17,7
2023-10-17 06:30:00,62.70091,2023-10-17,7
2023-10-17 06:45:00,75.87759,2023-10-17,7
2023-10-17 07:00:00,76.48325,2023-10-17,7
2023-10-17 07:15:00,83.54697,2023-10-17,8
2023-10-17 07:30:00,74.35289,2023-10-17,8
2023-10-17 07:45:00,63.09366,2023-10-17,8
2023-10-17 08:00:00,49.94826,2023-10-17,8
2023-10-17 08:15:00,52.26388,2023-10-17,9
2023-10-17 08:30:00,43.7048,2023-10-17,9
2023-10-17 08:45:00,40.49122,2023-10-17,9
2023-10-17 09:00:00,37.53211,2023-10-17,9
2023-10-17 09:15:00,43.69516,2023-10-17,10
2023-10-17 09:30:00,39.60254,2023-10-17,10
2023-10-17 09:45:00,35.85345,2023-10-17,10
2023-10-17 10:00:00,36.52084,2023-10-17,10
2023-10-17 10:15:00,31.79373,2023-10-17,11
2023-10-17 10:30:00,35.12185,2023-10-17,11
2023-10-17 10:45:00,30.70006,2023-10-17,11
2023-10-17 11:00:00,51.56169,2023-10-17,11
2023-10-17 11:15:00,40.49071,2023-10-17,12
2023-10-17 11:30:00,33.59752,2023-10-17,12
2023-10-17 11:45:00,39.08639,2023-10-17,12
2023-10-17 12:00:00,34.83594,2023-10-17,12
2023-10-17 12:15:00,36.47082,2023-10-17,13
2023-10-17 12:30:00,38.21963,2023-10-17,13
2023-10-17 12:45:00,42.0387,2023-10-17,13
2023-10-17 13:00:00,34.21969,2023-10-17,13
2023-10-17 13:15:00,39.6082,2023-10-17,14
2023-10-17 13:45:00,39.93967,2023-10-17,14
2023-10-17 14:00:00,44.86284,2023-10-17,14
2023-10-17 14:15:00,12.12641,2023-10-17,15
2023-10-17 14:30:00,19.59805,2023-10-17,15
2023-10-17 14:45:00,35.43956,2023-10-17,15
2023-10-17 15:00:00,30.05079,2023-10-17,15
2023-10-17 15:15:00,17.62553,2023-10-17,16
2023-10-17 15:30:00,27.62079,2023-10-17,16
2023-10-17 15:45:00,47.32407,2023-10-17,16
2023-10-17 16:00:00,49.24488,2023-10-17,16
2023-10-17 16:15:00,33.60971,2023-10-17,17
2023-10-17 16:30:00,50.49848,2023-10-17,17
2023-10-17 16:45:00,98.96361,2023-10-17,17
2023-10-17 17:00:00,115.58118,2023-10-17,17
2023-10-17 17:15:00,71.68541,2023-10-17,18
2023-10-17 17:30:00,89.4572,2023-10-17,18
2023-10-17 17:45:00,135.87209,2023-10-17,18
2023-10-17 18:00:00,190.77048,2023-10-17,18
2023-10-17 18:15:00,123.12125,2023-10-17,19
2023-10-17 18:30:00,138.19624,2023-10-17,19
2023-10-17 18:45:00,154.24504,2023-10-17,19
2023-10-17 19:00:00,153.865,2023-10-17,19
2023-10-17 19:15:00,122.8867,2023-10-17,20
2023-10-17 19:30:00,116.16216,2023-10-17,20
2023-10-17 19:45:00,110.21697,2023-10-17,20
2023-10-17 20:00:00,98.38297,2023-10-17,20
2023-10-17 20:15:00,110.2938,2023-10-17,21
2023-10-17 20:30:00,110.42171,2023-10-17,21
2023-10-17 20:45:00,110.36174,2023-10-17,21
2023-10-17 21:00:00,88.53985,2023-10-17,21
2023-10-17 21:15:00,90.43627,2023-10-17,22
2023-10-17 21:30:00,88.76488,2023-10-17,22
2023-10-17 21:45:00,85.99029,2023-10-17,22
2023-10-17 22:00:00,79.94254,2023-10-17,22
2023-10-17 22:15:00,87.47292,2023-10-17,23
2023-10-17 22:30:00,83.42781,2023-10-17,23
2023-10-17 22:45:00,76.66359,2023-10-17,23
2023-10-17 23:00:00,75.40335,2023-10-17,23
2023-10-17 23:15:00,73.68325,2023-10-17,24
2023-10-17 23:30:00,68.8612,2023-10-17,24
2023-10-17 23:45:00,66.29083,2023-10-17,24
2023-10-18 00:00:00,63.39728,2023-10-17,24
2023-10-18 00:15:00,69.77401,2023-10-18,1
2023-10-18 00:30:00,67.96602,2023-10-18,1
2023-10-18 00:45:00,63.80259,2023-10-18,1
2023-10-18 01:00:00,63.93886,2023-10-18,1
2023-10-18 01:15:00,62.01541,2023-10-18,2
2023-10-18 01:30:00,61.34501,2023-10-18,2
2023-10-18 01:45:00,58.31958,2023-10-18,2
2023-10-18 02:00:00,57.62499,2023-10-18,2
2023-10-18 02:15:00,59.1318,2023-10-18,3
2023-10-18 02:30:00,57.79155,2023-10-18,3
2023-10-18 02:45:00,59.94784,2023-10-18,3
2023-10-18 03:00:00,55.68657,2023-10-18,3
2023-10-18 03:15:00,58.21587,2023-10-18,4
2023-10-18 03:30:00,57.39459,2023-10-18,4
2023-10-18 03:45:00,57.56568,2023-10-18,4
2023-10-18 04:00:00,58.70855,2023-10-18,4
2023-10-18 04:15:00,58.34572,2023-10-18,5
2023-10-18 04:30:00,60.29421,2023-10-18,5
2023-10-18 04:45:00,63.23495,2023-10-18,5
2023-10-18 05:00:00,66.95096,2023-10-18,5
2023-10-18 05:15:00,58.2716,2023-10-18,6
2023-10-18 05:30:00,63.32633,2023-10-18,6
2023-10-18 05:45:00,73.31193,2023-10-18,6
2023-10-18 06:00:00,77.91069,2023-10-18,6
2023-10-18 06:15:00,76.74443,2023-10-18,7
2023-10-18 06:30:00,83.1809,2023-10-18,7
2023-10-18 06:45:00,94.03815,2023-10-18,7
2023-10-18 07:00:00,96.28281,2023-10-18,7
2023-10-18 07:15:00,111.54767,2023-10-18,8
2023-10-18 07:30:00,91.89621,2023-10-18,8
2023-10-18 07:45:00,71.112,2023-10-18,8
2023-10-18 08:00:00,49.59983,2023-10-18,8
2023-10-18 08:15:00,51.10834,2023-10-18,9
2023-10-18 08:30:00,39.97723,2023-10-18,9
2023-10-18 08:45:00,28.46893,2023-10-18,9
2023-10-18 09:00:00,30.40869,2023-10-18,9
2023-10-18 09:15:00,34.99949,2023-10-18,10
2023-10-18 09:30:00,31.88679,2023-10-18,10
2023-10-18 09:45:00,31.86681,2023-10-18,10
2023-10-18 10:00:00,30.03382,2023-10-18,10
2023-10-18 10:15:00,34.12088,2023-10-18,11
2023-10-18 10:30:00,33.99202,2023-10-18,11
2023-10-18 10:45:00,34.10513,2023-10-18,11
2023-10-18 11:00:00,32.63387,2023-10-18,11
2023-10-18 11:15:00,33.90658,2023-10-18,12
2023-10-18 11:30:00,33.10315,2023-10-18,12
2023-10-18 11:45:00,35.01703,2023-10-18,12
2023-10-18 12:00:00,33.6435,2023-10-18,12
2023-10-18 12:15:00,47.77428,2023-10-18,13
2023-10-18 12:30:00,41.14984,2023-10-18,13
